API,lon,lat,porosity,depth_m
3007192,-119.73758,35.61775,0.66,577.1388
3007192,-119.73758,35.61775,0.648,519.684
3002808,-119.771849,35.673545,0.633,51.816
3007192,-119.73758,35.61775,0.622,568.26912
3018564,-119.789922,35.689024,0.618,277.368
3012654,-119.761961,35.653615,0.612,35.2044
2980686,-119.77397,35.671468,0.611,243.84
3007192,-119.73758,35.61775,0.606,568.63488
3007192,-119.73758,35.61775,0.601,571.5
3038131,-119.794049,35.68888294,0.599,77.1144
3007192,-119.73758,35.61775,0.595,573.024
3021535,-119.781572,35.68366,0.595,823.5696
3021535,-119.781572,35.68366,0.595,826.6176
3007192,-119.73758,35.61775,0.594,568.9092
3007192,-119.73758,35.61775,0.594,541.02
3007192,-119.73758,35.61775,0.593,591.312
3007192,-119.73758,35.61775,0.589,537.972
3007192,-119.73758,35.61775,0.588,568.02528
3003280,-119.771291,35.670319,0.587,322.326
3012654,-119.761961,35.653615,0.583,211.43976
3012654,-119.761961,35.653615,0.583,322.326
3021535,-119.781572,35.68366,0.583,869.8992
3043481,-119.795307,35.692463,0.581,185.928
3003280,-119.771291,35.670319,0.58,138.2268
3007192,-119.73758,35.61775,0.58,544.068
3007192,-119.73758,35.61775,0.58,547.116
3012654,-119.761961,35.653615,0.58,325.0692
3043481,-119.795307,35.692463,0.578,165.8112
3016932,-119.753739,35.645631,0.576,152.5524
3007192,-119.73758,35.61775,0.575,627.888
3016932,-119.753739,35.645631,0.574,151.9428
3016932,-119.753739,35.645631,0.574,152.2476
3042317,-119.793996,35.68973,0.574,164.592
2980686,-119.77397,35.671468,0.573,71.4756
3016932,-119.753739,35.645631,0.573,151.638
3016930,-119.753634,35.650313,0.572,100.584
3043485,-119.79702,35.69292,0.57,190.5
3024045,-119.77015,35.664272,0.569,388.9248
3042318,-119.792287,35.689902,0.569,187.1472
3003280,-119.771291,35.670319,0.567,222.8088
3016932,-119.753739,35.645631,0.567,151.3332
3043485,-119.79702,35.69292,0.567,149.352
3003280,-119.771291,35.670319,0.566,221.68104
3007192,-119.73758,35.61775,0.566,626.364
3007192,-119.73758,35.61775,0.565,585.3684
3043530,-119.795242,35.691592,0.565,188.976
3012654,-119.761961,35.653615,0.564,212.598
3018564,-119.789922,35.689024,0.564,279.8064
3024045,-119.77015,35.664272,0.564,391.668
3043534,-119.793267,35.68988,0.564,179.832
3044749,-119.786814,35.683851,0.564,371.856
3021535,-119.781572,35.68366,0.563,793.0896
3043530,-119.795242,35.691592,0.561,170.688
3024045,-119.77015,35.664272,0.559,450.1896
3038131,-119.794049,35.68888294,0.558,196.2912
3044749,-119.786814,35.683851,0.558,60.96
3003280,-119.771291,35.670319,0.556,222.0468
3003280,-119.771291,35.670319,0.556,374.142
3003280,-119.771291,35.670319,0.555,327.66
3007192,-119.73758,35.61775,0.555,679.704
3024045,-119.77015,35.664272,0.555,374.5992
3043530,-119.795242,35.691592,0.555,198.12
2952662,-119.777576,35.676499,0.553,378.2568
3043482,-119.793662,35.691535,0.553,112.1664
3043486,-119.796355,35.692524,0.553,168.2496
3003280,-119.771291,35.670319,0.552,223.266
3007192,-119.73758,35.61775,0.552,569.5188
3007192,-119.73758,35.61775,0.551,569.214
3007192,-119.73758,35.61775,0.551,620.4204
3007192,-119.73758,35.61775,0.551,589.788
3021535,-119.781572,35.68366,0.551,810.1584
3021535,-119.781572,35.68366,0.551,840.6384
3024045,-119.77015,35.664272,0.551,121.0056
3007192,-119.73758,35.61775,0.55,584.454
3007192,-119.73758,35.61775,0.55,534.924
3007192,-119.73758,35.61775,0.55,600.456
3043534,-119.793267,35.68988,0.55,88.392
3007192,-119.73758,35.61775,0.549,691.896
3042314,-119.79455,35.690961,0.549,70.104
3042318,-119.792287,35.689902,0.549,208.4832
3043485,-119.79702,35.69292,0.549,148.7424
3048800,-119.763368,35.650838,0.549,316.992
3012654,-119.761961,35.653615,0.548,212.9028
3016932,-119.753739,35.645631,0.548,152.8572
3007192,-119.73758,35.61775,0.547,567.0804
3021535,-119.781572,35.68366,0.547,624.84
3044749,-119.786814,35.683851,0.547,417.576
3021535,-119.781572,35.68366,0.545,586.4352
3042311,-119.794643,35.691886,0.545,177.3936
2980686,-119.77397,35.671468,0.544,143.256
3003280,-119.771291,35.670319,0.543,323.088
3007192,-119.73758,35.61775,0.543,566.74512
3021535,-119.781572,35.68366,0.543,715.3656
2970956,-119.730669,35.625057,0.541,263.3472
3003280,-119.771291,35.670319,0.54,374.4468
3007192,-119.73758,35.61775,0.54,565.8612
3007192,-119.73758,35.61775,0.54,585.978
2980686,-119.77397,35.671468,0.539,66.5988
3012654,-119.761961,35.653615,0.538,375.3612
3024045,-119.77015,35.664272,0.538,279.5016
3007192,-119.73758,35.61775,0.537,580.644
3012654,-119.761961,35.653615,0.537,334.2132
3007192,-119.73758,35.61775,0.536,567.3852
3021535,-119.781572,35.68366,0.536,641.9088
2963902,-119.760213,35.66018,0.535,653.4912
3021535,-119.781572,35.68366,0.535,613.8672
3038057,-119.7966846,35.69089914,0.535,34.7472
3038131,-119.794049,35.68888294,0.535,170.3832
3044749,-119.786814,35.683851,0.535,219.456
3005156,-119.435128,35.093173,0.534,283.464
3042314,-119.79455,35.690961,0.534,180.7464
3005675,-119.774174,35.672383,0.533,89.916
3007192,-119.73758,35.61775,0.533,585.6732
3007192,-119.73758,35.61775,0.533,637.032
3012654,-119.761961,35.653615,0.533,150.7236
3007192,-119.73758,35.61775,0.532,522.732
3044749,-119.786814,35.683851,0.532,62.7888
3053682,-119.795831,35.693854,0.532,177.6984
3003280,-119.771291,35.670319,0.531,328.5744
3007192,-119.73758,35.61775,0.531,584.1492
3007192,-119.73758,35.61775,0.531,596.646
3012654,-119.761961,35.653615,0.531,202.8444
3012654,-119.761961,35.653615,0.531,379.3236
3042311,-119.794643,35.691886,0.531,198.12
3043486,-119.796355,35.692524,0.531,147.5232
3012654,-119.761961,35.653615,0.53,324.4596
3021535,-119.781572,35.68366,0.53,585.216
3044749,-119.786814,35.683851,0.53,365.76
3003280,-119.771291,35.670319,0.529,323.5452
3007192,-119.73758,35.61775,0.529,685.8
3042314,-119.79455,35.690961,0.529,173.736
2965110,-119.78553,35.682088,0.528,383.1336
3007192,-119.73758,35.61775,0.528,583.8444
3007192,-119.73758,35.61775,0.528,646.176
3007192,-119.73758,35.61775,0.527,567.65952
3007192,-119.73758,35.61775,0.527,586.2828
3007192,-119.73758,35.61775,0.527,623.1636
3012654,-119.761961,35.653615,0.527,385.1148
3043534,-119.793267,35.68988,0.527,155.448
3044749,-119.786814,35.683851,0.527,207.264
3007192,-119.73758,35.61775,0.526,638.7084
3012654,-119.761961,35.653615,0.526,210.40344
3012654,-119.761961,35.653615,0.526,323.30136
3021535,-119.781572,35.68366,0.526,791.2608
3007192,-119.73758,35.61775,0.525,620.7252
3016931,-119.752367,35.647972,0.525,193.2432
3021535,-119.781572,35.68366,0.525,612.648
3042317,-119.793996,35.68973,0.525,132.588
3042317,-119.793996,35.68973,0.525,158.496
3043485,-119.79702,35.69292,0.525,143.256
2948715,-119.764432,35.664662,0.525,144.78
2980686,-119.77397,35.671468,0.524,68.4276
2980686,-119.77397,35.671468,0.524,70.2564
3003280,-119.771291,35.670319,0.523,375.0564
3007192,-119.73758,35.61775,0.523,596.88984
3021535,-119.781572,35.68366,0.523,570.5856
3021535,-119.781572,35.68366,0.523,869.2896
2965110,-119.78553,35.682088,0.522,58.8264
2980686,-119.77397,35.671468,0.522,94.7928
3012654,-119.761961,35.653615,0.522,209.58048
3012654,-119.761961,35.653615,0.522,389.0772
3012654,-119.761961,35.653615,0.522,389.62584
3021535,-119.781572,35.68366,0.522,682.752
3044749,-119.786814,35.683851,0.522,399.288
3007192,-119.73758,35.61775,0.521,716.28
3012654,-119.761961,35.653615,0.521,388.43712
3043534,-119.793267,35.68988,0.521,51.816
2961362,-119.784408,35.685615,0.52,277.0632
3003280,-119.771291,35.670319,0.52,372.618
3007192,-119.73758,35.61775,0.52,566.4708
3007192,-119.73758,35.61775,0.52,595.4268
3007192,-119.73758,35.61775,0.52,639.0132
3012654,-119.761961,35.653615,0.52,323.85
3012654,-119.761961,35.653615,0.52,385.4196
3021535,-119.781572,35.68366,0.52,775.4112
3003280,-119.771291,35.670319,0.519,222.3516
3003280,-119.771291,35.670319,0.519,321.1068
3003280,-119.771291,35.670319,0.519,321.7164
3007192,-119.73758,35.61775,0.519,622.8588
3012654,-119.761961,35.653615,0.519,36.4236
3021535,-119.781572,35.68366,0.519,623.0112
3038163,-119.8128095,35.71497521,0.519,53.0352
3044749,-119.786814,35.683851,0.519,173.1264
2970956,-119.730669,35.625057,0.518,263.652
3007192,-119.73758,35.61775,0.518,577.7484
3007192,-119.73758,35.61775,0.518,585.0636
3007192,-119.73758,35.61775,0.518,623.4684
3012654,-119.761961,35.653615,0.518,387.52272
3021535,-119.781572,35.68366,0.518,650.4432
3021535,-119.781572,35.68366,0.518,788.2128
3021535,-119.781572,35.68366,0.518,857.4024
3012654,-119.761961,35.653615,0.517,387.27888
3024045,-119.77015,35.664272,0.517,600.7608
3007192,-119.73758,35.61775,0.516,575.6148
3011557,-119.77511,35.674278,0.516,135.3312
3012654,-119.761961,35.653615,0.516,322.6308
3042311,-119.794643,35.691886,0.516,80.4672
3042318,-119.792287,35.689902,0.516,109.728
3007192,-119.73758,35.61775,0.515,584.7588
3007192,-119.73758,35.61775,0.515,621.03
3012654,-119.761961,35.653615,0.515,125.1204
3037926,-119.8018388,35.69067844,0.515,43.5864
3043534,-119.793267,35.68988,0.515,188.976
2980686,-119.77397,35.671468,0.514,277.368
3007192,-119.73758,35.61775,0.514,576.2244
3012654,-119.761961,35.653615,0.514,325.374
3012654,-119.761961,35.653615,0.514,385.69392
3021535,-119.781572,35.68366,0.514,746.1504
3007192,-119.73758,35.61775,0.513,566.13552
3007192,-119.73758,35.61775,0.513,596.3412
3007192,-119.73758,35.61775,0.513,613.7148
3012654,-119.761961,35.653615,0.513,389.382
3053732,-119.7895,35.685268,0.513,64.008
2980686,-119.77397,35.671468,0.512,332.232
2980686,-119.77397,35.671468,0.512,66.9036
3003280,-119.771291,35.670319,0.512,320.1924
3007192,-119.73758,35.61775,0.512,595.122
3007192,-119.73758,35.61775,0.512,595.7316
3007192,-119.73758,35.61775,0.512,624.3828
3007192,-119.73758,35.61775,0.512,635.508
3012654,-119.761961,35.653615,0.512,217.4748
3012654,-119.761961,35.653615,0.512,323.5452
2980686,-119.77397,35.671468,0.511,66.23304
3007192,-119.73758,35.61775,0.511,598.932
3012654,-119.761961,35.653615,0.511,210.7692
3012654,-119.761961,35.653615,0.511,329.30592
3012654,-119.761961,35.653615,0.511,384.81
3043530,-119.795242,35.691592,0.511,196.596
2963902,-119.760213,35.66018,0.51,548.64
3007192,-119.73758,35.61775,0.51,603.9612
3007192,-119.73758,35.61775,0.51,605.79
3012654,-119.761961,35.653615,0.51,386.9436
3021535,-119.781572,35.68366,0.51,685.8
3021535,-119.781572,35.68366,0.51,802.8432
3021535,-119.781572,35.68366,0.51,889.1016
3042318,-119.792287,35.689902,0.51,181.6608
3043485,-119.79702,35.69292,0.51,185.928
3043530,-119.795242,35.691592,0.51,195.072
2980686,-119.77397,35.671468,0.509,67.818
3007192,-119.73758,35.61775,0.509,574.7004
3007192,-119.73758,35.61775,0.509,588.1116
3007192,-119.73758,35.61775,0.509,594.8172
3007192,-119.73758,35.61775,0.509,608.076
3012654,-119.761961,35.653615,0.509,214.06104
3012654,-119.761961,35.653615,0.509,217.71864
3012654,-119.761961,35.653615,0.509,377.7996
3012654,-119.761961,35.653615,0.509,380.5428
3044749,-119.786814,35.683851,0.509,93.2688
3007192,-119.73758,35.61775,0.508,624.078
3012654,-119.761961,35.653615,0.508,150.4188
3021535,-119.781572,35.68366,0.508,606.2472
2963902,-119.760213,35.66018,0.507,679.0944
2970956,-119.730669,35.625057,0.507,265.176
2980686,-119.77397,35.671468,0.507,65.9892
3003280,-119.771291,35.670319,0.507,368.62512
3007192,-119.73758,35.61775,0.507,612.4956
3007192,-119.73758,35.61775,0.507,630.7836
3007192,-119.73758,35.61775,0.507,639.318
3043482,-119.793662,35.691535,0.507,209.7024
2970956,-119.730669,35.625057,0.506,263.9568
2980686,-119.77397,35.671468,0.506,67.5132
3007192,-119.73758,35.61775,0.506,531.876
3042317,-119.793996,35.68973,0.506,167.64
2952662,-119.777576,35.676499,0.505,406.908
3012654,-119.761961,35.653615,0.505,210.1596
3021535,-119.781572,35.68366,0.505,609.6
3021535,-119.781572,35.68366,0.505,666.2928
3021535,-119.781572,35.68366,0.505,764.4384
3042311,-119.794643,35.691886,0.505,88.392
2965110,-119.78553,35.682088,0.504,83.5152
2965742,-119.758383,35.66464,0.504,171.2976
3007192,-119.73758,35.61775,0.504,593.2932
3007192,-119.73758,35.61775,0.504,639.6228
3007192,-119.73758,35.61775,0.504,609.6
3012654,-119.761961,35.653615,0.504,213.5124
3012654,-119.761961,35.653615,0.504,380.87808
3021535,-119.781572,35.68366,0.504,697.992
3021535,-119.781572,35.68366,0.504,831.7992
3024045,-119.77015,35.664272,0.504,142.0368
3043482,-119.793662,35.691535,0.504,80.1624
2970956,-119.730669,35.625057,0.503,264.5664
3007192,-119.73758,35.61775,0.503,611.91648
3012654,-119.761961,35.653615,0.503,326.5932
3012654,-119.761961,35.653615,0.503,388.74192
3018564,-119.789922,35.689024,0.503,237.1344
3038057,-119.7966846,35.69089914,0.503,83.82
3043485,-119.79702,35.69292,0.503,174.3456
2970956,-119.730669,35.625057,0.502,264.2616
3003280,-119.771291,35.670319,0.502,322.6308
3003280,-119.771291,35.670319,0.502,366.522
